ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto",¿Existencias?,Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Marcas,"Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3","Nombre del atributo 4","Valor(es) del atributo 4","Atributo visible 4","Atributo global 4","Nombre del atributo 5","Valor(es) del atributo 5","Atributo visible 5","Atributo global 5","Nombre del atributo 6","Valor(es) del atributo 6","Atributo visible 6","Atributo global 6","Nombre del atributo 7","Valor(es) del atributo 7","Atributo visible 7","Atributo global 7","Nombre del atributo 8","Valor(es) del atributo 8","Atributo visible 8","Atributo global 8","Nombre del atributo 9","Valor(es) del atributo 9","Atributo visible 9","Atributo global 9","Nombre del atributo 10","Valor(es) del atributo 10","Atributo visible 10","Atributo global 10","Nombre del atributo 11","Valor(es) del atributo 11","Atributo visible 11","Atributo global 11","Nombre del atributo 12","Valor(es) del atributo 12","Atributo visible 12","Atributo global 12","Nombre del atributo 13","Valor(es) del atributo 13","Atributo visible 13","Atributo global 13","Nombre del atributo 14","Valor(es) del atributo 14","Atributo visible 14","Atributo global 14"
\n&nbsp;",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.39-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.23.49-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.12.40-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.23.49-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-10.39.31-AM-7.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.12.41-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.32-PM-2.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.28-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.29-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.26-PM-3.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.27-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.28-PM-1.jpeg",,,,,,,,,0,,Dormitorios,1,1,1,Localidades,"San Bernardo",1,1,"Estado de Propiedad","A estrenar",1,1,Operación,Venta,1,1,Ambientes,"Balcon, Cocina, Cocina-comedor, Dormitorio",1,1,Propiedad,Departamento,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4646,simple,,,"Departamento| Catamarca N° 2025| San Bernardo",1,0,visible,,"Excelente departamento dos ambientes, ubicado en 2 piso por escalera a estrenar, con amplio balcón al frente sobre calle Catamarca y balcón al contra-frente, ubicado a 4 cuadras del mar en zona muy agradable de San Bernardo. Posee termo eléctrico y placares de melamina, piso de porcelanato. El edificio es todo eléctrico, y no abonan expensas.
\n
\nCONSULTANOS PARA MAS INFO!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-10.39.28-AM-3-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-10.39.29-AM-2.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-10.39.29-AM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-10.39.25-AM.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-10.39.30-AM-3.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-10.39.30-AM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-10.39.31-AM-2.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.29-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-10.39.16-AM-1-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.26-PM-3.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.28-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.27-PM-1.jpeg",,,,,,,,,0,,Operación,Venta,1,1,"Estado de Propiedad","A estrenar",1,1,Propiedad,Departamento,1,1,Dormitorios,2,1,1,Localidades,"San Bernardo",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,simple,,,"Lote|Lopez Calvetti y Chascomus| Mar de Ajo",1,0,hidden,,"<strong>Media Manzana a la venta en Mar de Ajo</strong>
\n
\nExcelente lote en barrio privado San Rafael, ideal para vivienda permanente. Todos los servicios!!
\nMEDIDAS: 15X40 600MTS²
\nCONSULTANOS!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-3.33.28-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-3.33.29-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-3.33.28-PM-2.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-3.33.29-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-3.33.28-PM-1.jpeg",,,,,,,,,0,,Propiedad,Lote,1,1,Operación,Venta,1,1,Localidades,"Mar de Ajó",1,1,Servicios,"Agua corriente, Electricidad, Vídeo cable",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,simple,,,"Departamento| Costanera N° 1984| San Bernardo",1,0,visible,,"Departamento monoambiente ubicado en 2° piso por escalera, sobre calle Costanera frente al mar y a 1 cuadra del Centro Comercial de San Bernardo, posee cocina con dormitorio integrado y baño.
\nSe vende totalmente equipado y amoblado, cloacas de cocina y baño todo hecho a nuevo, también tiene la instalación para cuando el edificio se pueda conectar al gas natural.
\n
\nConsultanos!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-14-at-3.00.47-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-14-at-3.00.39-PM-3.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-14-at-3.00.43-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-14-at-3.00.42-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-14-at-3.00.38-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-12-at-11.28.03-AM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-12-at-11.28.04-AM.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-12-at-11.28.08-AM.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-12-at-11.26.41-AM.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-14-at-3.00.55-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-14-at-3.00.49-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-14-at-3.00.53-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/05/WhatsApp-Image-2022-09-14-at-3.00.53-PM.jpeg",,,,,,,,,0,,Propiedad,Departamento,1,1,Localidades,"San Bernardo",1,1,"Estado de Propiedad","Muy bueno",1,1,Operación,Venta,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,simple,,,"Departamento| Mitre N° 2530| San Bernardo",1,1,visible,,"Excelente departamento de 2 ambientes, ubicado sobre calle Mitre a 5 cuadras del mar y en 1° por escalera.
\nEl Departamento cuenta con cocina- comedor, balcón al frente, baño y dormitorio principal.
\nTodos los servicios, gas natural, se vende amoblado.
\n
\nCONSULTANOS.!!!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-05-at-10.48.25-2.jpeg, https://administracionminini.com/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-05-at-10.48.23.jpeg, https://administracionminini.com/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-05-at-10.48.26-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/12/WhatsApp-Image-2023-08-09-at-16.09.40.jpeg",,,,,,,,,0,,"Apto Crédito",No,1,1,"Cantidad de ambientes",2,1,1,"Estado de Propiedad","Muy bueno",1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,Servicios,"Agua corriente, Calefacción, Electricidad, Gas natural",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,simple,,,"Departamento| Av. San Bernardo y Catamarca | San Bernardo",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.31-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.37.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.37-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.34.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.28.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/21.jpg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.25.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.21.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.41.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.40.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.42.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.44.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/450cf2bf-0a1a-4250-92f9-45da1a427059.jpg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.17.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.34.19.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-31-at-18.33.56.jpeg",,,,,,,,,0,,Ambientes,"Baño, Cocina-comedor, Dormitorio",1,1,"Estado de Propiedad",Bueno,1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,Servicios,"Agua corriente, Calefacción, Electricidad, Internet, Vídeo cable",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,simple,,,"Departamento | Sarmiento N° 107 | Mar de Ajo",1,0,visible,,"Excelente Departamento 2 ambientes a estrenar, ubicado sobre calle Sarmiento a 1 cuadra del mar con balcón al frente en 2° piso por escalera.
\nEl departamento cuenta con cocina-comedor, dormitorio principal con placard, baño y balcón....
\nVista parcial al mar, se vende totalmente amoblado como se observa en las fotos.
\nIMPERDIBLE UBICACIÓN!!!....
\n
\nCONSULTANOS SI TE INTERESA ESTA PROPIEDAD!!!.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.19-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.19-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.19-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.15-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.18-2-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.17-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.18-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.18-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.21-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-27-at-11.09.21-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-27-at-11.09.22-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-27-at-11.09.23-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-27-at-11.09.22-1-scaled.jpeg",,,,,,,,,0,,Ambientes,"Balcon, Baño, Comedor, Dormitorio",1,1,"Estado de Propiedad","A estrenar",1,1,Localidades,"Mar de Ajó",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457,simple,,,"Departamento | Sarmiento N° 107 | Mar de Ajo",1,0,visible,,"&nbsp;
\n
\nDepartamento de 3 ambientes a estrenar con balón al frente sobre calle Sarmiento, a 100mts. del mar y próximo al centro Comercial de Mar de Ajo.
\n
\n67mts²
\nEl inmueble cuenta con cocina-comedor, 2 dormitorios ambos con placard, baño, patio interno y balcón.
\nSe vende totalmente amoblado, 1° piso por escalera, detalles de 1° categoría.
\n
\nCONSULTANOS SI TE INTERESA ESTA PROPIEDAD.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.14-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.19-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.15-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.18-2-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.17-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.15-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.18-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.18-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.20-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.20-2-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.21-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-17-at-11.13.21-3-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-27-at-11.09.21-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-27-at-11.09.22-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-27-at-11.09.23-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-27-at-11.09.22-1-scaled.jpeg",,,,,,,,,0,,"Cantidad de ambientes",3,1,1,"Estado de Propiedad","A estrenar",1,1,Localidades,"Mar de Ajó",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,Servicios,"Agua corriente, Electricidad, Internet, Teléfono",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5475,simple,,,"Lote| Drago e/ Hipolito Irigoyen y Manuel Belgrano | Mar de Ajo",1,0,hidden,,"Excelente lote ubicado a 30 metros del mar en Nueva Atlantis.
\nSE PUEDE ENTREGAR UN ANTICIPO Y EL RESTO EN CUOTAS!
\n
\nSU CONSULTA NO MOLESTA!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2024/03/WhatsApp-Image-2024-02-16-at-12.03.40-2-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/03/WhatsApp-Image-2024-02-16-at-12.03.40-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/03/WhatsApp-Image-2024-02-16-at-12.03.40-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/03/WhatsApp-Image-2024-02-16-at-12.03.39-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/03/WhatsApp-Image-2024-02-16-at-12.03.39-scaled.jpeg",,,,,,,,,0,,Localidades,"Mar de Ajó",1,1,Operación,Venta,1,1,Propiedad,Lote,1,1,Servicios,"Electricidad, Internet, Teléfono, Vídeo cable",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5513,simple,,,"Departamento | Mitre N° 1618 | San Bernardo",1,1,visible,,"Excelente P.H de 2 ambientes ubicado sobre calle Mitre a 5 cuadras del mar, ideal para vivienda permanente.
\nLa misma cuenta con cocina, comedor, dormitorio principal, baño y patio con parrilla y lavadero.
\nTODOS LOS SERVICIOS (GAS NATURAL)
\nSE VENDE AMOBLADO.
\nNO ABONA EXPENSAS!
\n
\nCONSULTANOS!!!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-27-at-12.56.23.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-18.35.35-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-18.35.34-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-18.35.32-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-08-07-at-17.14.34-scaled.jpeg",,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Dormitorios,1,1,1,Propiedad,PH,1,1,"Venta en Dolares","Hasta 50.000",1,1,Servicios,"Agua corriente, Calefacción, Electricidad, Gas natural, Vídeo cable",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5597,simple,,,"Departamento | Av. Colon y Costanera Sur | Mar de Ajo",1,0,visible,,"Fantástico departamento con vista panorámica al mar. Mar de Ajo Sur sobre la costanera esquina Colon, barrio El Silvio.
\nEdificio ROMY I
\nUF N° 7, 2° piso por escalera.
\nSe vende totalmente amoblado
\nPosee 2 habitaciones una de ellas con vista al mar sobre la calle Colón, living comedor amplio con ventanales corredizos de seguridad que amplifica la vista al mar con salida a terraza; cocina empotrada con artefactos con función eléctrica.
\nEl edificio cuenta con parrillas y patio de uso común.
\nNO ABONAN EXPENSAS!
\n- Cerramiento de frente línea a 30 con dvh vidrio doble.
\n- Cocina, termo eléctrico, spar, bajo mesada alacena revestimiento qualex revear.
\n- Frentes con cortina roller blanca.
\n- Puertas abersan.
\n
\nConsultanos si te interesa esta propiedad!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.27-PM-3-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.27-PM-2-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.27-PM-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.27-PM-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.28-PM-3-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.28-PM-2-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.28-PM-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.29-PM-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.29-PM-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.28-PM-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.24-PM-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.26-PM-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.26-PM-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.29-PM-2-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.10.30-PM-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.07.48-PM-scaled.jpeg",,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,Localidades,"Mar de Ajó",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,"Venta en Dolares","50.000 a 100.000",1,1,"Cantidad de ambientes",3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616,simple,,,"Departamento | Av. Colon y Costanera Sur | Mar de Ajo",1,0,hidden,,"Excelente departamento de 3 ambientes ubicado sobre calle Costanera, en el barrio El Silvio,
\nBalcón al lateral con vista al mar, la unidad cuenta con amplia cocina, comedor, dormitorio principal, baño completo y en la 2° planta podemos encontrar un 2° dormitorio.
\nTODO ELECTRICO.
\nNO ABONA EXPENSAS.
\nSE VENDE AMOBLADO.
\nEl edificio cuenta con parrillas y patio de uso común.
\n- Cerramiento de frente línea a 30 con dvh vidrio doble.
\n- Cocina, termo eléctrico, spar, bajo mesada alacena revestimiento qualex revear.
\n- Frentes con cortina roller blanca.
\n- Puertas abersan.
\n
\nConsultanos si te interesa esta propiedad!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.07-AM-2-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.07-AM-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.08-AM-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.08-AM.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.09-AM-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.03-AM-2.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.03-AM-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.03-AM.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.02-AM.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.06-AM.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.06-AM-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.05-AM-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.06-AM-2.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.11-AM-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-19.33.15-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-19.33.15-2.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-11.52.05-AM.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-19.33.16.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-19.33.17.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-19.33.17-1.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-03-28-at-8.07.04-PM-1-scaled.jpeg, https://administracionminini.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-12.07.48-PM-1-scaled.jpeg",,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,Localidades,"Mar de Ajó",1,1,Operación,Venta,1,1,Moneda,USD,1,1,Propiedad,Departamento,1,1,Generales,"Amoblado, Parrilla, Pavimento, Termotanque",1,1,"Venta en Dolares","50.000 a 100.000",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5667,simple,,,"Casa | Santiago del Estero N° 4088 | Costa Azul",1,0,visible,,"Casa en lote propio!!!
